Index,FirstName,IsMale,IsFemale
12022,Kofi,true,false
12023,Kohaku,true,true
12024,Kohar,false,true
12025,Koharu,false,true
12026,Kohinoor,false,true
12027,Koios,true,false
12028,Koit,true,false
12029,Kōji,true,false
12030,Koji,true,false
12031,Kojo,true,false
12032,Kōki,true,false
12033,Kokoro,false,true
12034,Kokou,true,false
12035,Kolab,false,true
12036,Kolby,true,false
12037,Koldo,true,false
12038,Koldobika,true,false
12039,Kole,true,false
12040,Kolleen,false,true
12041,Kolman,true,false
12042,Koloman,true,false
12043,Kolos,true,false
12044,Kolton,true,false
12045,Kolya,true,false
12046,Komang,true,true
12047,Komi,true,false
12048,Kōnane,true,true
12049,Kondrat,true,false
12050,Kondwani,true,true
12051,Konjit,false,true
12052,Konnor,true,false
12053,Konrád,true,false
12054,Konrad,true,false
12055,Konsta,true,false
12056,Konstadina,false,true
12057,Konstadinos,true,false
12058,Konstancja,false,true
12059,Konstantin,true,false
12060,Konstantina,false,true
12061,Konstantinas,true,false
12062,Konstantine,true,false
12063,Konstantinos,true,false
12064,Konstantīns,true,false
12065,Konstanty,true,false
12066,Konstantyn,true,false
12067,Konstanze,false,true
12068,Könül,false,true
12069,Koos,true,false
12070,Koppány,true,false
12071,Koppel,true,false
12072,Kora,false,true
12073,Koralia,false,true
12074,Koraljka,false,true
12075,Koralo,true,false
12076,Koray,true,false
12077,Korbin,true,false
12078,Korbinian,true,false
12079,Körbl,true,false
12080,Kord,true,false
12081,Kore,false,true
12082,Korë,false,true
12083,Koresh,true,false
12084,Korey,true,false
12085,Kóri,true,false
12086,Kori,false,true
12087,Korina,false,true
12088,Korinna,false,true
12089,Kornél,true,false
12090,Kornel,true,false
12091,Korneli,true,false
12092,Kornélia,false,true
12093,Kornelia,false,true
12094,Kornélie,false,true
12095,Kornelija,false,true
12096,Korneliya,false,true
12097,Koronis,false,true
12098,Korrine,false,true
12099,Kortney,false,true
12100,Kory,true,false
12101,Kosmas,true,false
12102,Kossi,true,false
12103,Kosta,true,false
12104,Kostadin,true,false
12105,Kostandin,true,false
12106,Kostas,true,false
12107,Kostis,true,false
12108,Kostya,true,false
12109,Kostyantyn,true,false
12110,Kōsuke,true,false
12111,Kosuke,true,false
12112,Kōta,true,false
12113,Kotone,false,true
12114,Kotryna,false,true
12115,Kou,true,false
12116,Kouji,true,false
12117,Kouki,true,false
12118,Kourosh,true,false
12119,Kourtney,false,true
12120,Kousuke,true,false
12121,Kouta,true,false
12122,Krasimir,true,false
12123,Krasimira,false,true
12124,Krastio,true,false
12125,Krastyo,true,false
12126,Krastyu,true,false
12127,Kratos,true,false
12128,Kreindel,false,true
12129,Kreine,false,true
12130,Kreios,true,false
12131,Kreka,false,true
12132,Krešimir,true,false
12133,Kresimir,true,false
12134,Krešimira,false,true
12135,Kreskes,true,false
12136,Krešo,true,false
12137,Kresten,true,false
12138,Kreszentia,false,true
12139,Kreszenz,false,true
12140,Kriemhild,false,true
12141,Kriemhilde,false,true
12142,Krikor,true,false
12143,Krimhilde,false,true
12144,Kris,true,true
12145,Krishna,true,false
12146,Krišjānis,true,false
12147,Krisna,true,false
12148,Krišs,true,false
12149,Krista,false,true
12150,Kristal,false,true
12151,Kristaps,true,false
12152,Kristaq,true,false
12153,Kristeen,false,true
12154,Kristel,false,true
12155,Kristen,true,true
12156,Krister,true,false
12157,Kristi,false,true
12158,Kristia,false,true
12159,Kristián,true,false
12160,Kristian,true,false
12161,Kristiāna,false,true
12162,Kristiane,false,true
12163,Kristiāns,true,false
12164,Kristie,false,true
12165,Kristiina,false,true
12166,Kristijan,true,false
12167,Kristijonas,true,false
12168,Kristín,false,true
12169,Kristin,false,true
12170,Kristína,false,true
12171,Kristīna,false,true
12172,Kristina,false,true
12173,Kristīne,false,true
12174,Kristine,false,true
12175,Kristiyan,true,false
12176,Kristján,true,false
12177,Kristjan,true,false
12178,Kristjana,false,true
12179,Kristo,true,false
12180,Krištof,true,false
12181,Kristóf,true,false
12182,Kristófer,true,false
12183,Kristofer,true,false
12184,Kristoffer,true,false
12185,Kristofor,true,false
12186,Kristopher,true,false
12187,Kristupas,true,false
12188,Kristy,false,true
12189,Kristýna,false,true
12190,Krisztián,true,false
12191,Krisztina,false,true
12192,Krisztofer,true,false
12193,Kronos,true,false
12194,Krste,true,false
12195,Krsto,true,false
12196,Kruno,true,false
12197,Krunoslav,true,false
12198,Krysia,false,true
12199,Kryspin,true,false
12200,Krystal,false,true
12201,Krystelle,false,true
12202,Krysten,false,true
12203,Krystian,true,false
12204,Krystiana,false,true
12205,Krystina,false,true
12206,Krystine,false,true
12207,Krystle,false,true
12208,Kryštof,true,false
12209,Krystyn,true,false
12210,Krystyna,false,true
12211,Krzesimir,true,false
12212,Krzyś,true,false
12213,Krzysiek,true,false
12214,Krzysztof,true,false
12215,Krzysztofa,false,true
12216,Ksawery,true,false
12217,Ksenia,false,true
12218,Ksenija,false,true
12219,Kseniya,false,true
12220,Kshathra Vairya,true,false
12221,Kshitij,true,false
12222,Kshitija,false,true
12223,Ksyusha,false,true
12224,Kuba,true,false
12225,Kubilay,true,false
12226,Kublai,true,false
12227,Kübra,false,true
12228,Kubra,false,true
12229,Kudret,true,false
12230,Kukka,false,true
12231,Kukulkan,true,false
12232,Kulap,true,true
12233,Kuldeep,true,false
12234,Külli,false,true
12235,Küllike,false,true
12236,Külliki,false,true
12237,Kumar,true,false
12238,Kumara,true,false
12239,Kumaran,true,false
12240,Kumari,false,true
12241,Kumbukani,true,true
12242,Kumiko,false,true
12243,Kun,true,true
12244,Kunal,true,false
12245,Kunala,true,false
12246,Kunegunda,false,true
12247,Kunibert,true,false
12248,Kunigunde,false,true
12249,Kuno,true,false
12250,Kunthea,false,true
12251,Kunti,false,true
12252,Kunto,false,true
12253,Kunzang,true,true
12254,Kuro,true,false
12255,Kurō,true,false
12256,Kurosh,true,false
12257,Kurou,true,false
12258,Kurt,true,false
12259,Kurtis,true,false
12260,Kurush,true,false
12261,Kustaa,true,false
12262,Kusti,true,false
12263,Kusuma,true,true
12264,Kuwat,true,false
12265,Kuzey,true,false
12266,Kuzma,true,false
12267,Kuzman,true,false
12268,Květa,false,true
12269,Kveta,false,true
12270,Květoslav,true,false
12271,Kvetoslav,true,false
12272,Květoslava,false,true
12273,Kvetoslava,false,true
12274,Květuše,false,true
12275,Kwabena,true,false
12276,Kwadwo,true,false
12277,Kwaku,true,false
12278,Kwame,true,false
12279,Kwasi,true,false
12280,Kweku,true,false
12281,Kwesi,true,false
12282,Kyauta,true,false
12283,Kybele,false,true
12284,Kyla,false,true
12285,Kyle,true,false
12286,Kylee,false,true
12287,Kyleigh,false,true
12288,Kyler,true,false
12289,Kylian,true,false
12290,Kylie,false,true
12291,Kylli,false,true
12292,Kyllikki,false,true
12293,Kym,false,true
12294,Kynaston,true,false
12295,Kynthia,false,true
12296,Kyo,true,true
12297,Kyō,true,true
12298,Kyōko,false,true
12299,Kyoko,false,true
12300,Kyösti,true,false
12301,Kyou,true,true
12302,Kyouko,false,true
12303,Kyra,false,true
12304,Kyran,true,false
12305,Kyriake,false,true
12306,Kyriaki,false,true
12307,Kyriakos,true,false
12308,Kyrie,true,true
12309,Kyrillos,true,false
12310,Kyrilu,true,false
12311,Kyro,true,false
12312,Kyros,true,false
12313,Kyrsten,false,true
12314,Kyrylo,true,false
12315,Kyson,true,false
12316,Kyung,true,true
12317,Kyung-Hee,false,true
12318,Kyung-Ja,false,true
12319,Kyung-Sook,false,true
12320,Kyveli,false,true
12321,Laarni,false,true
12322,Laban,true,false
12323,Labhrainn,true,false
12324,Labhrás,true,false
12325,Laboni,false,true
12326,Lacey,true,true
12327,Lachesis,false,true
12328,Lachie,true,false
12329,Lachina,false,true
12330,Lachlan,true,false
12331,Lachtna,true,false
12332,Laci,true,true
12333,Lacy,true,true
12334,Lada,false,true
12335,Ladislao,true,false
12336,Ladislas,true,false
12337,Ladislau,true,false
12338,Ladislaus,true,false
12339,Ladislav,true,false
12340,Ladislava,false,true
12341,Lado,true,false
12342,Ladonna,false,true
12343,Lady,false,true
12344,Lael,true,false
12345,Laelia,false,true
12346,Laelius,true,false
12347,Lærke,false,true
12348,Laëtitia,false,true
12349,Laetitia,false,true
12350,Lage,true,false
12351,Lagina,false,true
12352,Lagle,false,true
12353,Lahja,false,true
12354,Laia,false,true
12355,Láilá,false,true
12356,Laila,false,true
12357,Laima,false,true
12358,Laimutė,false,true
12359,Laine,false,true
12360,Lainey,false,true
12361,Laios,true,false
12362,Laird,true,false
12363,Laius,true,false
12364,Lajos,true,false
12365,Lake,true,true
12366,Lakeisha,false,true
12367,Lakeshia,false,true
12368,Lakisha,false,true
12369,Lakshman,true,false
12370,Lakshmana,true,false
12371,Lakshmi,true,true
12372,Lal,true,false
12373,Lala,false,true
12374,Lalage,false,true
12375,Lalawethika,true,false
12376,Lale,false,true
12377,Laleh,false,true
12378,Lali,false,true
12379,Lalia,false,true
12380,Lalit,true,false
12381,Lalita,false,true
12382,Lalitha,false,true
12383,Lalka,false,true
12384,Lalla,false,true
12385,Lallie,false,true
12386,Lally,false,true
12387,Lalo,true,false
12388,Lamar,true,false
12389,Lambaer,true,false
12390,Lambert,true,false
12391,Lamberto,true,false
12392,Lamech,true,false
12393,Lamia,false,true
12394,Lamija,false,true
12395,Lamis,false,true
12396,Lammert,true,false
12397,Lamont,true,false
12398,Lamprecht,true,false
12399,Lamya,false,true
12400,Lan,true,true
12401,Lana,false,true
12402,Lance,true,false
12403,Lancelot,true,false
12404,Landebert,true,false
12405,Landen,true,false
12406,Lando,true,false
12407,Landon,true,false
12408,Landulf,true,false
12409,Landyn,true,false
12410,Lane,true,false
12411,Laney,false,true
12412,Lanford,true,false
12413,Langdon,true,false
12414,Lành,true,true
12415,Lani,false,true
12416,Lanny,true,false
12417,Lanre,true,false
12418,Lanzo,true,false
12419,Laocoön,true,false
12420,Laoghaire,true,false
12421,Laoise,false,true
12422,Laokoon,true,false
12423,Lapo,true,false
12424,Lára,false,true
12425,Lara,false,true
12426,Laraine,false,true
12427,Lari,true,false
12428,Larisa,false,true
12429,Larissa,false,true
12430,Lark,false,true
12431,Larkin,true,false
12432,Larrie,true,false
12433,Larry,true,false
12434,Lars,true,false
12435,Larunda,false,true
12436,Lárus,true,false
12437,Laryn,false,true
12438,Larysa,false,true
12439,Lasha,true,false
12440,Lashawn,true,true
12441,Lashay,false,true
12442,Lashonda,false,true
12443,Lāsma,false,true
12444,Lassana,true,false
12445,Lasse,true,false
12446,Lassi,true,false
12447,Lassie,false,true
12448,László,true,false
12449,Lata,false,true
12450,Latanya,false,true
12451,Latasha,false,true
12452,Lateefah,false,true
12453,Latheef,true,false
12454,Lətif,true,false
12455,Latif,true,false
12456,Latifa,false,true
12457,Latifah,false,true
12458,Latife,false,true
12459,Latisha,false,true
12460,Latona,false,true
12461,Latonya,false,true
12462,Latoya,false,true
12463,Lau,true,false
12464,Lauchlan,true,false
12465,Lauge,true,false
12466,Lauma,false,true
12467,Launce,true,false
12468,Launo,true,false
12469,Laura,false,true
12470,Lauraine,false,true
12471,Laure,false,true
12472,Laureen,false,true
12473,Laurel,false,true
12474,Laurelle,false,true
12475,Lauren,true,true
12476,Laurena,false,true
12477,Laurence,true,true
12478,Laurencia,false,true
12479,Laurene,false,true
12480,Laurens,true,false
12481,Laurent,true,false
12482,Laurentia,false,true
12483,Laurentin,true,false
12484,Laurentina,false,true
12485,Laurentine,false,true
12486,Laurentinus,true,false
12487,Laurențiu,true,false
12488,Laurentius,true,false
12489,Laurenz,true,false
12490,Lauressa,false,true
12491,Lauretta,false,true
12492,Laurette,false,true
12493,Lauri,true,false
12494,Laurie,true,true
12495,Laurinda,false,true
12496,Laurine,false,true
12497,Laurissa,false,true
12498,Laurita,false,true
12499,Laurits,true,false
12500,Lauritz,true,false
12501,Lauro,true,false
12502,Laurus,true,false
12503,Lauryn,false,true
12504,Laurynas,true,false
12505,Lavanya,false,true
12506,Lavena,false,true
12507,Lavender,false,true
12508,Lavern,true,true
12509,Laverna,false,true
12510,Laverne,true,true
12511,Lavi,true,false
12512,Lavina,false,true
12513,Lavinia,false,true
12514,Lavone,false,true
12515,Lavonne,false,true
12516,Lavr,true,false
12517,Lavra,false,true
12518,Lavrenti,true,false
12519,Lavrentios,true,false
12520,Lavrentiy,true,false
12521,Lavrenty,true,false
12522,Law,true,false
12523,Lawahiz,false,true
12524,Lawan,false,true
12525,Lawanda,false,true
12526,Lawrence,true,false
12527,Lawrie,true,false
12528,Lawson,true,false
12529,Laxman,true,false
12530,Laxmi,true,true
12531,Layla,false,true
12532,Layne,true,false
12533,Layton,true,false
12534,Laz,true,false
12535,Lázár,true,false
12536,Lazăr,true,false
12537,Lazar,true,false
12538,Lazare,true,false
12539,Lázaro,true,false
12540,Lazaros,true,false
12541,Lazarus,true,false
12542,Lazer,true,false
12543,Lazzaro,true,false
12544,Léa,false,true
12545,Lea,false,true
12546,Leachlainn,true,false
12547,Leah,false,true
12548,Léan,false,true
12549,Léana,false,true
12550,Leander,true,false
12551,Leandra,false,true
12552,Léandre,true,false
12553,Leandro,true,false
12554,Leandros,true,false
12555,Léane,false,true
12556,Leanid,true,false
12557,Leann,false,true
12558,Leanna,false,true
12559,Leanne,false,true
12560,Leanora,false,true
12561,Lear,true,false
12562,Leary,true,false
12563,Leatrice,false,true
12564,Lebanah,true,false
12565,Leberecht,true,false
12566,Lebogang,true,true
12567,Lebohang,true,true
12568,Lebron,true,false
12569,Lech,true,false
12570,Lechosław,true,false
12571,Lechosława,false,true
12572,Lecia,false,true
12573,Leda,false,true
12574,Lee,true,true
12575,Leeann,false,true
12576,Leeba,false,true
12577,Leela,false,true
12578,Leelo,false,true
12579,Leena,false,true
12580,Leesa,false,true
12581,Leevi,true,false
12582,Lefteris,true,false
12583,Legend,true,false
12584,Legolas,true,false
12585,Lehi,true,false
12586,Lehua,true,true
12587,Lei,true,true
12588,Leia,false,true
12589,Leida,false,true
12590,Leif,true,false
12591,Leifr,true,false
12592,Leifur,true,false
12593,Leigh,true,true
12594,Leighton,true,true
12595,Leigong,true,false
12596,Leila,false,true
12597,Leilah,false,true
12598,Leilani,true,true
12599,Leili,false,true
12600,Leimomi,false,true
12601,Leir,true,false
12602,Leire,false,true
12603,Leith,true,true
12604,Leiv,true,false
12605,Lėja,false,true
12606,Lejla,false,true
12607,Lekan,true,false
12608,Lela,false,true
12609,Leland,true,false
12610,Lelia,false,true
12611,Lelio,true,false
12612,Lelisa,true,false
12613,Lelise,false,true
12614,Lelle,true,false
12615,Lemminkäinen,true,false
12616,Lemoine,true,false
12617,Lempi,false,true
12618,Lemuel,true,false
12619,Len,true,false
12620,Léna,false,true
12621,Lena,false,true
12622,Lénárd,true,false
12623,Lenard,true,false
12624,Lenart,true,false
12625,Lencho,true,false
12626,Lene,false,true
12627,Leni,false,true
12628,Lenka,false,true
12629,Lenn,true,false
12630,Lennard,true,false
12631,Lennart,true,false
12632,Lenni,true,false
12633,Lennie,true,true
12634,Lennon,true,true
12635,Lennox,true,true
12636,Lenny,true,false
12637,Lenora,false,true
12638,Lenore,false,true
12639,Lenox,true,false
12640,Lenuța,false,true
12641,Lenz,true,false
12642,Léo,true,false
12643,Leo,true,false
12644,Leobwin,true,false
12645,Leocádia,false,true
12646,Leocadia,false,true
12647,Leocadio,true,false
12648,Leocadius,true,false
12649,Leofdæg,true,false
12650,Leofflæd,false,true
12651,Leofgyð,false,true
12652,Leofric,true,false
12653,Leofsige,true,false
12654,Leofstan,true,false
12655,Leofwine,true,false
12656,Leokadia,false,true
12657,Leola,false,true
12658,Leolin,true,false
12659,Leoluca,true,false
12660,Léon,true,false
12661,León,true,false
12662,Leon,true,false
12663,Leona,false,true
12664,Léonard,true,false
12665,Leonard,true,false
12666,Leonarda,false,true
12667,Leonardas,true,false
12668,Leonardo,true,false
12669,Leonas,true,false
12670,Léonce,true,true
12671,Leoncio,true,false
12672,Léone,false,true
12673,Leone,true,true
12674,Léonel,true,false
12675,Leonel,true,false
12676,Leonhard,true,false
12677,Leonia,false,true
12678,Leonid,true,false
12679,Leonida,true,false
12680,Leonidas,true,false
12681,Léonide,true,true
12682,Leonīds,true,false
12683,Léonie,false,true
12684,Leonie,false,true
12685,Leonius,true,false
12686,Léonne,false,true
12687,Leonor,false,true
12688,Leonora,false,true
12689,Leonore,false,true
12690,Leonti,true,false
12691,Leontia,false,true
12692,Leontina,false,true
12693,Léontine,false,true
12694,Leontios,true,false
12695,Leontius,true,false
12696,Leontiy,true,false
12697,Leonty,true,false
12698,Leontýna,false,true
12699,Leontyne,false,true
12700,Leonzio,true,false
12701,Léopold,true,false
12702,Leopold,true,false
12703,Léopoldine,false,true
12704,Leopoldo,true,false
12705,Leoš,true,false
12706,Ler,true,false
12707,Lera,false,true
12708,Lerato,false,true
12709,Leroi,true,false
12710,Leroy,true,false
12711,Les,true,false
12712,Lesedi,false,true
12713,Lesego,true,true
12714,Lesia,false,true
12715,Lesław,true,false
12716,Lesława,false,true
12717,Lesleigh,false,true
12718,Lesley,true,true
12719,Leslie,true,true
12720,Lesly,false,true
12721,Lessie,false,true
12722,Lestari,false,true
12723,Lestat,true,false
12724,Lester,true,false
12725,Lesya,false,true
12726,Leszek,true,false
12727,Leta,false,true
12728,Letha,false,true
12729,Letícia,false,true
12730,Leticia,false,true
12731,Letîf,true,false
12732,Letitia,false,true
12733,Letizia,false,true
12734,Leto,false,true
12735,Lettice,false,true
12736,Lettie,false,true
12737,Letty,false,true
